ability,income,motivation,scholarship,score
61.977227307783814,9000,0.5523661378172343,0.0,77.13698332780365
68.3871428833399,8000,0.5952297327194016,0.0,81.0225054732423
74.04050856814538,7000,0.8719130612805055,1.0,94.40559838864795
88.8618590121053,10000,0.5769816124176819,1.0,107.8494771905928
71.74577812831839,7000,0.3454808537234457,1.0,96.64311877488352
72.57550390722764,5000,0.8030118815263205,1.0,95.40400162252554
69.25554084233833,5000,0.5402788931874211,0.0,82.64671870976366
50.812287847009586,5000,0.07928028463119174,0.0,60.05038898400966
69.73486124550783,1000,0.5658505603132467,0.0,88.75729244008713
70.60230209941027,8000,0.9080185454216624,1.0,96.26345494305693
94.63242112485287,1000,0.39631262549822055,0.0,85.28501980737695
68.07639035218878,4000,0.29632580189980007,0.0,76.75478796947398
73.01547342333612,9000,0.14346945701802005,0.0,84.39976639888005
69.65288230294756,9000,0.15144552193535732,0.0,78.25558735594959
58.31321962380468,5000,0.4327714843418189,0.0,83.12335643033263
81.4282281451502,4000,0.5956798241615295,0.0,92.80697850253087
77.51933032686775,3000,0.08061540516960175,1.0,101.12165271721044
77.91031947043047,3000,0.9395685890251657,0.0,75.93342505914171
60.90612545205261,5000,0.7551336174451959,1.0,91.60143874221781
84.02794310936099,10000,0.5866239182836627,0.0,88.52588930163522
55.98148937207719,1000,0.8284386709389908,0.0,73.22047241551566
75.8685709380027,5000,0.08018675681211329,0.0,85.85840906318279
91.90455625809979,6000,0.4768388777331244,0.0,90.32108709361957
60.09463674869312,7000,0.6300931268616634,0.0,81.12342203909765
64.33702270397228,9000,0.8286529061182892,0.0,86.001268123675
70.99651365087641,3000,0.7834695600492677,1.0,104.38446243790143
64.965243458838,2000,0.27706924971339963,0.0,81.7930654708616
54.493365689338674,3000,0.9408801695592043,0.0,87.24288132633686
70.68562974806028,9000,0.12434584143087035,1.0,101.16703628796355
59.37696286273895,7000,0.8751336186211521,0.0,79.18069041300672
74.73592430635182,9000,0.9709402496046186,1.0,95.92754135177294
60.805757657661964,2000,0.17715352322262556,0.0,87.09301464274058
85.4993440501754,5000,0.7220660642037853,1.0,111.39790575992029
62.16746707663763,4000,0.040285518777998464,0.0,74.03159751919766
66.77938483794324,2000,0.40542282513915495,0.0,88.81879901511535
78.1351721736967,9000,0.516283299197674,0.0,88.29571841322871
57.69135683566045,9000,0.5806452259096341,0.0,74.54112076486344
72.2745993460413,6000,0.9359372482485595,0.0,76.24127037681734
83.07142754282428,6000,0.6722506872941947,0.0,90.19113279792313
53.92516765438772,8000,0.481277951219237,0.0,76.90144590109423
71.84633858532304,6000,0.8096750362658893,1.0,107.09850770827617
72.59882794248423,1000,0.9505328209544089,1.0,109.64037839857522
77.8182287177731,4000,0.022066148682290843,0.0,85.99468075200636
57.63049289121918,7000,0.9825212722560387,1.0,93.70952223347639
56.795433869157236,2000,0.08613213906368034,1.0,93.21802116045218
75.21941565616898,9000,0.8143867792687614,0.0,88.03949476817056
72.96984673233186,8000,0.2803347525514125,0.0,83.54915257100991
72.50492850345877,8000,0.13217965775387175,1.0,93.85596128601989
73.46448209496975,7000,0.4398556397138349,0.0,88.65960639976964
63.19975278421509,4000,0.6439565794476135,1.0,97.52851869641846
72.32253697161003,2000,0.380951845023475,0.0,84.69649540698728
72.93072473298682,3000,0.05456540828269896,0.0,73.36960134122671
62.85648581973632,6000,0.5994611396587166,0.0,74.97562927341171
88.65774511144757,5000,0.9024032761106747,0.0,97.42731716378435
74.73832920911788,8000,0.3832153659472517,1.0,87.48140534967405
58.08696502797351,6000,0.21633277763082703,1.0,95.82971870634613
76.5655360863383,6000,0.4425773459328154,0.0,93.46355434886166
60.253183297726785,1000,0.04836271104878087,0.0,80.33207355852943
77.87084603742451,4000,0.8204875844802748,1.0,106.84800369673695
81.58595579007404,5000,0.8263408109501867,0.0,93.43685128683144
61.7931768164829,3000,0.5880004634296284,0.0,80.31222276641039
79.63376129244322,9000,0.3531028889383895,1.0,93.30053794721717
74.12780926936499,1000,0.7997833644457834,0.0,91.90026950999093
78.2206015999449,6000,0.5546870247883672,0.0,96.14645085689062
88.96792982653947,6000,0.8259323085500162,1.0,101.7447415262581
67.5461188399713,10000,0.6314587925830206,0.0,76.71678439413716
62.4626383564251,5000,0.7844054732127973,1.0,94.46936202048983
61.10485570374477,5000,0.59856299321776,0.0,77.42130487369013
61.841897150345616,10000,0.4141410682156662,1.0,91.64569477620012
69.22898290585896,5000,0.9579458599261376,0.0,90.65446165223142
73.41151974816644,6000,0.5411138248788447,1.0,87.64186298223612
72.7669079933002,8000,0.6050895185405384,0.0,94.28981375474588
78.27183249036024,2000,0.22048763941474925,0.0,87.10257403579551
70.13001891877907,6000,0.6256507894272765,1.0,100.1265075103511
84.53534077157317,1000,0.5716076494829438,1.0,110.50576842165542
67.35343166762044,4000,0.18483839794702495,0.0,87.3534216047992
97.20169166589619,10000,0.059587097353143714,0.0,98.91038635309808
76.25667347765007,3000,0.6043593197147711,1.0,103.83665498576215
61.42842443583717,9000,0.7636922693503205,1.0,92.92301474029591
59.29107501938888,3000,0.5234013709220082,1.0,90.15793310225126
74.82472415243186,6000,0.2267726253196457,0.0,78.62208611902994
67.7653721467415,1000,0.6665219766930349,0.0,77.78675693454477
77.14000494092092,6000,0.08010572660960225,0.0,88.04881257297028
74.73237624573545,4000,0.4418337048019546,0.0,83.4321548383858
69.27171087343127,8000,0.1633667583984202,0.0,80.71337507476797
61.532062819315954,9000,0.18445905105988336,0.0,89.76228663808897
54.851527753141355,4000,0.20229394915820365,0.0,81.72023785987004
65.53485047932979,10000,0.3867070570439779,0.0,81.50704541011504
78.56398794323472,10000,0.051150205620397626,1.0,102.64216869989458
72.14093744130204,6000,0.3977934409290982,0.0,83.96912569269652
57.54261221288012,1000,0.5117074471147008,0.0,79.32492327737255
71.73180925851182,4000,0.4832942849663252,0.0,88.07404787135049
73.85317379728836,7000,0.38278410040304056,0.0,84.83855705978479
61.16142563798867,1000,0.8391466080707525,1.0,94.70677955394562
71.53725105945527,8000,0.1453266924205041,0.0,91.88828462207016
70.58208718446,10000,0.505696743781374,0.0,88.36160842822053
58.57029702169377,6000,0.062041416956554296,0.0,68.01209411938329
73.57787360348283,5000,0.07115567887790974,1.0,93.80403554597291
75.60784526368235,10000,0.5738658496770963,0.0,83.89756013336921
80.83051243175277,9000,0.566018424887821,0.0,87.30956577181439
80.53802052034904,2000,0.878033512844457,0.0,94.581021703969
56.22330632042909,5000,0.5578736756600732,0.0,78.207683000233
60.62174960084877,6000,0.9597910204048502,1.0,87.20189052776607
75.1503526720866,7000,0.04869484839992977,0.0,85.65910215125022
75.1378595091221,5000,0.09800768478074107,0.0,90.277617992642
75.15047686306048,9000,0.04406586157038139,0.0,86.47701335386147
108.5273149065472,1000,0.18527685033354002,0.0,101.04027769745613
75.70890510693167,7000,0.5412701109416781,0.0,89.51054894715847
81.35565640180599,10000,0.645572181427428,0.0,98.76879064809837
79.54001763493203,7000,0.0455851579486688,0.0,92.07713298225862
76.51391251305797,4000,0.9459708898455993,1.0,110.43748916076107
66.84730755359655,9000,0.842165376650381,0.0,80.53558268747376
77.58969220493267,5000,0.2966124821570931,0.0,88.75303554684604
62.27174785462428,4000,0.07718753022646796,0.0,80.99311400463372
67.63181393259991,7000,0.16988707321905727,0.0,84.40930238663842
65.14636452170896,4000,0.12694441375497267,0.0,84.77578029275907
70.81874139386322,3000,0.12328377929894685,0.0,80.81452509165771
93.14658566673509,9000,0.5185616886657339,0.0,99.80995626093494
51.327348074082515,8000,0.2458474424934003,0.0,67.52424434226518
76.86260190374513,1000,0.35813971652914445,0.0,81.75251763933916
53.87284128810348,7000,0.9895053333843224,0.0,87.61455114991789
65.28068134210567,9000,0.6843142489253448,0.0,80.08973697365845
80.88950596967366,8000,0.9489806670470013,0.0,94.09234973976785
70.64280019095463,8000,0.1425565550331156,0.0,93.81285205761209
59.22255222070694,6000,0.38213947483256927,0.0,68.03899571646109
62.84696290740032,4000,0.5547318032823543,0.0,87.05471235447871
76.79597748934675,8000,0.07675806188873802,1.0,101.7962228997472
62.69633368282863,3000,0.004187443627957865,0.0,89.5501532460795
72.16458589581976,9000,0.6704343337969175,0.0,80.17467713958675
70.45571839903813,2000,0.6418195168014353,1.0,107.6186886187036
63.48399652394183,2000,0.41078880999961176,0.0,78.04492610395747
91.43944089325326,7000,0.48964407603203264,0.0,100.99360951800992
76.33919022318011,10000,0.4154430005920896,1.0,97.98948993281786
49.74857413342393,4000,0.024005044844888856,0.0,78.72813109888764
71.86454314769428,10000,0.3353716062174624,1.0,96.1766174903729
63.38213535231612,8000,0.17708225539728983,1.0,82.84822426601899
78.52433334796224,9000,0.09842418910136874,1.0,83.7578707483635
62.07479261567299,7000,0.9567204338893498,0.0,82.08697397775396
68.85263558533102,5000,0.5993597250421656,0.0,83.10764260450877
75.04987278980457,8000,0.7286562842366027,0.0,89.51604115200375
78.65755194170121,4000,0.3153637432661175,0.0,88.06800864163274
57.99703592944224,2000,0.3931471294940152,0.0,89.08890487831022
66.65498764159052,6000,0.23692399389672347,1.0,95.42787543552369
65.25054688839043,9000,0.09696567096542474,0.0,80.39053480628189
63.46670767426288,1000,0.1790316374415838,1.0,95.03145390584002
87.65454240281097,10000,0.7975140452964858,0.0,91.68389721699897
74.04981710960955,7000,0.6775458051837758,0.0,87.4895597253747
57.39116045664955,10000,0.5469288759854769,0.0,72.60817929214559
79.17861947054776,9000,0.47508987286676807,1.0,100.0214735988426
91.22156197012633,10000,0.9224342836561245,0.0,93.2215190048873
80.32465260551147,9000,0.0727349477786684,0.0,84.54864317591233
54.80630034045986,10000,0.28060081323791597,0.0,87.28182951059316
65.15765927133748,3000,0.34993785357071405,0.0,77.16015278596791
82.66911149186623,5000,0.7824258122127878,0.0,91.3693768631428
62.923305343812196,8000,0.9925146201619713,1.0,89.43264173748625
74.43819428146229,8000,0.24067051475715306,0.0,88.70429449513053
77.74634053429337,4000,0.8743073341370806,1.0,97.74708859962459
60.73069528421917,1000,0.8306227604317913,0.0,84.56713176178734
69.404746439382,1000,0.22465739764176662,0.0,94.8831541514852
37.58732659930927,4000,0.3993325801992226,0.0,64.59596711415129
59.756123586657104,6000,0.4096728692925191,0.0,85.96290610673516
67.4743184860684,8000,0.9782206685265583,1.0,93.78420385810887
57.52216818035151,6000,0.18089190137889832,0.0,86.29003969555619
86.32411303931636,9000,0.799157971104782,1.0,114.90370942124291
55.69858622039367,9000,0.3341927141731099,0.0,76.68076805165454
65.59955513303017,2000,0.7308703457761604,1.0,91.0454099282511
71.30740577286092,10000,0.42001100429566285,0.0,90.39412482361091
84.41273289066116,1000,0.57835976311654,1.0,108.53369035310003
55.6413784882056,2000,0.8326117733261311,0.0,80.329645082991
81.63163752154959,5000,0.8041655649838841,0.0,89.11659355155297
70.10233061019586,4000,0.8664231835397002,0.0,80.62870121179444
60.18491348952049,4000,0.05961732534465902,0.0,85.89419764959511
74.6210347426327,9000,0.6920505530397448,0.0,88.90946734409651
71.9905969557347,8000,0.13998737672176287,1.0,89.05748806039225
63.99783122841205,6000,0.415818568018411,1.0,97.09656600229413
70.69802084990019,1000,0.5485884150546885,0.0,87.7798534147826
66.1468640313824,2000,0.40273948474683074,0.0,81.44693739407337
71.13517345251248,6000,0.5196116758030075,0.0,93.66665289746784
76.62130674521046,2000,0.9965263087986191,0.0,85.21978756086891
85.86016816145352,10000,0.13521731371285473,1.0,102.08515158995255
57.62184501173151,5000,0.6754560453364256,0.0,82.65416294570676
91.33033374656267,5000,0.3960009663856152,0.0,96.04898162493494
50.47912200477498,6000,0.13300979890732878,0.0,68.31744523059531
68.48214904964416,6000,0.15873676337430953,0.0,85.16007138978924
75.88317206484577,6000,0.9492731062456169,0.0,85.86963707259673
72.80991867735032,2000,0.879601496711762,0.0,90.68994056325647
63.77300480179406,10000,0.9070419604150218,0.0,82.64259412087273
67.91877749642725,3000,0.9915327758273865,0.0,84.43192701345058
65.06999065341166,6000,0.20831539000851795,1.0,88.12700106814464
64.10635243055788,8000,0.35543933736406175,0.0,80.90304967570891
78.49602097021025,1000,0.6692190299248667,0.0,94.0985159551684
73.57015485965047,1000,0.48380253986064725,1.0,97.25661856586422
63.070904047393455,2000,0.4183895333783335,0.0,81.37270090825817
78.9959987543325,6000,0.35781124933559305,1.0,96.24701411626359
73.07299520876609,9000,0.5937806319434522,0.0,80.6172843991247
78.1286211883896,4000,0.575593428640082,0.0,88.64001536924805
76.29628841923612,3000,0.16145783406424008,0.0,89.01715003400476
61.710049890779274,8000,0.47173983751843906,0.0,90.8243396415526
64.3981895980303,10000,0.5534717762098499,0.0,79.92179287978409
77.47293605123262,9000,0.5702869387313905,0.0,88.48562168744691
76.10370265433465,5000,0.2101071929123518,0.0,81.80148373731271
69.79098406035853,9000,0.7422713922522868,0.0,87.95669210471384
71.17327383308782,2000,0.025199094821069634,0.0,87.57711081331031
82.77664895788425,3000,0.35483185554316266,0.0,98.83029786739927
64.0842861116417,7000,0.7802126485356335,0.0,87.60025381336439
75.47097381170038,7000,0.5638929210554023,1.0,101.18419901322781
67.97807347566106,6000,0.26116243251086024,1.0,92.68332896993047
67.82318796772779,6000,0.6949531193430477,0.0,84.9349361733142
80.9877685198719,2000,0.5673909441560734,0.0,89.93881694927715
78.2541634898803,10000,0.7962436094563872,1.0,103.89406941113003
78.13509636000639,6000,0.7350251861898234,0.0,93.19870562981554
83.05478807154329,4000,0.6101079220362347,1.0,103.70596434971527
70.21003841632759,3000,0.488177675310814,1.0,91.21229403620511
76.81952971294965,2000,0.1331821256675234,1.0,106.14215836291714
66.89733243406543,1000,0.26133301788538377,1.0,98.7100331621172
73.24166352488442,5000,0.41909947291708527,0.0,85.02338140957886
68.69856945632316,2000,0.5992992870063887,0.0,87.06365146867994
70.96995964992718,2000,0.5137078552153048,0.0,85.85928635621373
75.95157025436913,7000,0.2881845259595295,0.0,94.56887475828194
61.81779316766527,8000,0.006464357789710551,0.0,71.25999542480751
90.9238727568546,10000,0.49623922190081393,0.0,93.47598154586015
59.93982618500298,8000,0.2856259885622431,0.0,87.96518566989492
57.85811387212268,4000,0.7346083007105351,0.0,81.7450489533979
81.58110873500068,1000,0.02394626527048349,0.0,99.65358770907137
77.91662693962935,7000,0.5848278113057909,0.0,82.84927800399734
76.24119817052156,1000,0.9414742375060654,1.0,111.95485080250779
76.2834550926428,4000,0.1744092671114995,0.0,93.20284966359056
69.87753227153085,8000,0.47164949075059537,0.0,76.53012345912126
61.02745628514168,2000,0.09142199181713817,0.0,79.03621669490542
70.75804558193727,6000,0.6256819122613526,1.0,97.34910491404364
63.22838288487888,6000,0.5505316805962256,0.0,73.51641129860242
79.7511973341775,9000,0.40736552421283234,0.0,88.50258703448655
68.52942618497862,5000,0.5213770214737412,0.0,88.63062879638233
61.745028032074885,10000,0.8965746584690102,0.0,78.91789871841374
66.78614158347007,4000,0.19629430231106704,1.0,95.78150238397156
74.12931454275625,5000,0.022564511705347234,0.0,88.31150868501638
64.36275447196024,10000,0.861664884699101,0.0,82.1206601802863
61.77779604433569,5000,0.5771170823879065,1.0,90.24857331398023
72.43687211491913,8000,0.8906584554618424,0.0,89.51250593187906
72.44966571108722,10000,0.5969452234131726,0.0,78.28966404791365
64.9305682462887,8000,0.8101610899597025,0.0,82.50822481568527
65.28961694381677,2000,0.42967336335514794,0.0,89.57224017449883
72.32049937357637,7000,0.7498599312882688,0.0,83.9233834375821
55.51915658502676,8000,0.913041466889856,0.0,74.122972185002
55.92536225623445,6000,0.5721229637222063,1.0,93.87875367688295
62.81555778747564,5000,0.18078515056237954,0.0,82.22493769667349
67.86552848288153,9000,0.26879761503019817,0.0,87.66000065172543
73.10907565598005,3000,0.19864457689740578,0.0,86.74703025646639
84.75356216949552,10000,0.24685702759573291,0.0,80.43531883099186
78.5765962320202,4000,0.3064154493510364,1.0,107.0263578642448
68.40061470036572,9000,0.5551337867531885,0.0,94.55043926257424
69.80983792097311,6000,0.5879916294638328,1.0,103.67709051252332
59.97470635362191,8000,0.4264997472418611,0.0,62.29306455146216
69.8148686400761,7000,0.6154207798208354,0.0,87.16287538256589
67.11341361079862,2000,0.08157492561136592,0.0,81.22297775252407
73.22718560338089,3000,0.08778823705815997,0.0,81.19237403363189
61.727690564476774,1000,0.17182946035765845,0.0,81.47750609042976
75.19346514241172,9000,0.5180774980403448,0.0,86.85199609670725
85.32738913002578,7000,0.21399467869831357,1.0,105.84896762250703
68.91239851543142,1000,0.28328440349257733,0.0,84.73910020424297
74.01711722098942,3000,0.40031283617299407,0.0,81.40449807604982
76.90143991711112,4000,0.8118661240103798,0.0,85.56771107484072
65.98779528114164,4000,0.013862135912860118,0.0,79.30410485894573
72.24092481810416,5000,0.6493788202366224,0.0,77.53804652532985
70.12592400781794,3000,0.6688765310406853,0.0,78.20473878413956
70.97676098548831,3000,0.7986557803566365,0.0,84.43303714331819
62.26990216144534,1000,0.9327529390603132,0.0,88.25372145725908
70.24510174258943,7000,0.020137848949289827,0.0,82.44476547280075
74.97998291245449,10000,0.15378370551321618,1.0,93.7028375824633
84.51143607795042,1000,0.886171294055993,0.0,86.34928400561107
79.59270826085206,2000,0.45851856218701537,0.0,89.9490366054028
91.53182457511556,4000,0.5645906389334635,0.0,101.66220896060841
62.326524371119504,4000,0.6630272037231474,0.0,91.1766760176027
78.72320636720679,5000,0.6790666044956374,1.0,104.18393308969002
71.83342005738352,2000,0.9317404033165082,0.0,86.61667874187394
91.89802933217672,4000,0.9969494174116696,0.0,93.23164912982064
61.91701714644849,1000,0.7201574609309402,1.0,95.55709261414763
61.60278157819224,2000,0.2872212092051508,0.0,83.94726624434963
64.00607354555977,1000,0.8797524022943436,1.0,98.34643173311359
48.76104275690193,10000,0.04922091454076161,0.0,73.5691091426139
64.74244978319238,10000,0.2310808528744962,1.0,92.24448851784408
62.40867338446302,4000,0.8973857174637149,0.0,78.25019613769413
71.50393786476208,4000,0.25619151443935495,1.0,96.91422172362941
73.4175597577716,7000,0.22065105962174847,0.0,76.61174923493178
88.76170839215887,10000,0.13812529314024724,0.0,97.12503361117176
79.5042383818605,9000,0.8591117576469165,0.0,101.51097838579052
64.23096344337597,9000,0.5000582591910867,1.0,89.85532190506375
61.01585328651642,5000,0.6748932030541548,0.0,82.37711236826655
74.91919171506505,10000,0.23906638407502967,0.0,91.71747745876344
56.797667929793576,1000,0.7580404210112165,1.0,101.62227411758505
88.31458765854353,1000,0.7600055449620985,1.0,109.67573629022975
81.79440120721287,6000,0.31259802490830013,0.0,81.88061433516285
65.30824347895295,2000,0.41068263301028285,0.0,83.99028149372027
52.86865470909122,8000,0.20969027743020086,0.0,77.07747080781775
83.53872374165414,9000,0.9765610233229043,0.0,90.04102999744705
68.85460154747382,4000,0.6456025770584116,0.0,83.7597401593152
82.37816311973462,5000,0.9345438807155155,0.0,91.90748378495596
54.05572341205633,8000,0.30338554362913317,0.0,78.83667166654742
64.00624977046228,3000,0.7818909129968897,1.0,99.07540982740895
70.05243699718183,5000,0.765858643884742,1.0,97.76708342050897
70.46980593764742,3000,0.6916556518665415,0.0,87.15629714375348
65.49934528520757,10000,0.9656389752668004,0.0,81.32451840122947
76.22849932347499,3000,0.39355533610631555,1.0,104.0792645221583
59.32379570617405,3000,0.1307173235897573,0.0,76.52468367570452
68.57620514978707,7000,0.6717088592440608,0.0,84.65339353564136
71.20295631711899,7000,0.7293098004772062,0.0,77.48278524797335
75.1443883405875,7000,0.5750605734588147,1.0,97.44782354338446
77.11614878088889,10000,0.20681789313339627,0.0,91.39551799609434
58.75357908162131,8000,0.5044559416693554,0.0,74.20811520727031
54.65885829264378,5000,0.3121897365691294,0.0,75.72892676457147
82.7767682189851,5000,0.42746652816668906,0.0,79.3630363599415
73.32314011979592,4000,0.6452185758446639,0.0,79.82119951723803
62.51513463443446,7000,0.7452147426908345,0.0,75.72519453664772
85.51151975522522,10000,0.23222469090134312,0.0,93.2645151314708
71.15674634292859,4000,0.40532536064695335,0.0,87.24541823342786
81.79297184063826,2000,0.2691615709916292,1.0,102.76950065855117
70.67518481410109,4000,0.19863161386186912,0.0,83.42462549261366
90.60747924881987,8000,0.7833872199958384,1.0,104.97500532265786
87.55340842443205,9000,0.9092526944369924,1.0,108.2661856518555
67.51035851520926,3000,0.3702321856845767,1.0,97.41090379181193
79.71570950954356,7000,0.7512789243737669,0.0,88.18812677324496
76.45375949585147,9000,0.8969952893644111,0.0,94.69337722413204
83.68631557532349,4000,0.8461242105302316,1.0,116.66977825582363
60.35076539419896,10000,0.1828133885392259,0.0,73.94667044593113
76.8605145999844,3000,0.9562918815133613,0.0,91.04280765104477
80.58424486849587,5000,0.37667644042946247,0.0,105.74157047267987
52.41260513576886,1000,0.33924066117383633,0.0,77.60733027313539
58.16741487334225,3000,0.062431327277780335,0.0,79.66092061749251
49.607678222398995,8000,0.486173654104883,0.0,74.52516941173143
67.30593165555442,8000,0.10901361564092871,0.0,86.10387341523092
77.17542255795962,4000,0.248539820927426,1.0,103.85344603729378
85.02357052096028,2000,0.3169426217672814,0.0,86.28795088963423
70.74094780419775,8000,0.808826323491684,0.0,85.23805576065472
86.28615545571292,8000,0.8754886503958965,0.0,81.7955884053694
