timestamp,demand_mw,temperature,solar_generation_mw,wind_generation_mw,hour,weekday,month,is_holiday,year,quarter
2024-01-05 09:00:00,64868.81457395914,-6.684702933799977,1243.8250272768462,2256.633792758562,9,4,1,0,2024,1
2024-01-05 10:00:00,66262.29665256501,-5.160930392455525,1843.5337480457072,2374.4147473746675,10,4,1,0,2024,1
2024-01-05 11:00:00,66819.25139954468,-4.7531207999487535,2091.255315006972,2018.6921530725222,11,4,1,0,2024,1
2024-01-05 12:00:00,65789.8103933265,-4.197043503247697,2111.7484378273293,349.2292384246514,12,4,1,0,2024,1
2024-01-05 13:00:00,65528.01941685967,1.147781558555112,1575.9805659646045,1437.0687380825816,13,4,1,0,2024,1
2024-01-05 14:00:00,65564.43504692065,-2.8532109983323704,3932.429547844345,2538.3665909259444,14,4,1,0,2024,1
2024-01-05 15:00:00,66376.10708416771,-5.136766228011325,1970.2653891929142,862.8864538346245,15,4,1,0,2024,1
2024-01-05 16:00:00,65866.61294200327,-2.377549303833959,1553.7055921698284,2538.44368469464,16,4,1,0,2024,1
2024-01-05 17:00:00,65181.14411867518,-0.15944099629992792,483.5288355218153,2995.718422494465,17,4,1,0,2024,1
2024-01-05 18:00:00,62282.50358582851,-7.204370566988562,2.980027189951458e-13,1205.6609870043656,18,4,1,0,2024,1
2024-01-05 19:00:00,60716.91018855247,-10.198538832720665,0.0,523.6176590498602,19,4,1,0,2024,1
2024-01-05 20:00:00,57449.646806015575,-8.290169593980847,0.0,2881.5540369661667,20,4,1,0,2024,1
2024-01-05 21:00:00,54326.02274528214,-10.992095129360507,0.0,657.6068420568141,21,4,1,0,2024,1
2024-01-05 22:00:00,51026.45650618383,-8.777348491717639,0.0,1018.8443000426392,22,4,1,0,2024,1
2024-01-05 23:00:00,50086.3714815817,-10.588571875105066,0.0,4195.557809921529,23,4,1,0,2024,1
2024-01-06 00:00:00,42566.06082916566,-12.307617308844744,0.0,1041.9091320774073,0,5,1,0,2024,1
2024-01-06 01:00:00,39315.32235276405,-13.693262535608051,0.0,933.9757121316937,1,5,1,0,2024,1
2024-01-06 02:00:00,35860.713855796035,-12.982813683504936,0.0,2277.9558318001564,2,5,1,0,2024,1
2024-01-06 03:00:00,35524.62465210043,-11.267699836843459,0.0,1670.9074297718307,3,5,1,0,2024,1
2024-01-06 04:00:00,34831.294000103546,-9.060513890670293,0.0,584.0738085696379,4,5,1,0,2024,1
2024-01-06 05:00:00,36690.02051202113,-5.617219180557036,0.0,2671.0342215385695,5,5,1,0,2024,1
2024-01-06 06:00:00,38901.92228645635,-9.08886657900409,0.0,212.83584154996984,6,5,1,0,2024,1
2024-01-06 07:00:00,45818.019525631855,-8.076886290615269,648.637757420548,491.6425109543649,7,5,1,0,2024,1
2024-01-06 08:00:00,51935.37502863798,-6.366020481523374,1336.890052010845,1449.8215200409222,8,5,1,0,2024,1
2024-01-06 09:00:00,55798.33401864014,-5.180598099032616,1688.1267620762171,2970.554423908215,9,5,1,0,2024,1
2024-01-06 10:00:00,56775.892076837714,-8.175510247251442,2352.674563718456,700.3670106975561,10,5,1,0,2024,1
2024-01-06 11:00:00,57552.56014053785,-3.9406895079053554,4613.694265118616,1995.702631805148,11,5,1,0,2024,1
2024-01-06 12:00:00,58306.95728308443,-1.8871429417686514,2202.1254213106404,997.6408418752443,12,5,1,0,2024,1
2024-01-06 13:00:00,56354.10005273596,-3.57468809611424,3691.7625769591577,1826.0330248426424,13,5,1,0,2024,1
2024-01-06 14:00:00,56238.00765990636,-0.6301163806722627,2437.638162405515,193.12841118441582,14,5,1,0,2024,1
2024-01-06 15:00:00,56726.87123853892,-7.187318233473372,3281.6732378557253,1415.3228643460059,15,5,1,0,2024,1
2024-01-06 16:00:00,58766.739083911125,-4.871107374140271,1839.4343074582823,330.3071008746747,16,5,1,0,2024,1
2024-01-06 17:00:00,57813.666726751755,-5.249496807734239,870.0625939675347,3230.1169344708414,17,5,1,0,2024,1
2024-01-06 18:00:00,54164.31421358146,-6.754707148560445,3.167957157761486e-13,2503.471940588396,18,5,1,0,2024,1
2024-01-06 19:00:00,50774.265593166616,-5.836900866512414,0.0,1879.9364414095635,19,5,1,0,2024,1
2024-01-06 20:00:00,49628.90384179639,-11.08238106362855,0.0,1125.5411169521994,20,5,1,0,2024,1
2024-01-06 21:00:00,44688.98452759996,-11.952698056750743,0.0,880.7975463470431,21,5,1,0,2024,1
2024-01-06 22:00:00,44519.04431703968,-9.181199567231346,0.0,1895.0165721098276,22,5,1,0,2024,1
2024-01-06 23:00:00,44769.93417021668,-14.5087482030585,0.0,912.7964719485803,23,5,1,0,2024,1
2024-01-07 00:00:00,41029.0758762198,-9.518476539973168,0.0,2231.630913227535,0,6,1,0,2024,1
2024-01-07 01:00:00,39459.83394113043,-11.979132610786014,0.0,4191.298466949288,1,6,1,0,2024,1
2024-01-07 02:00:00,36544.78162370535,-10.389158934076343,0.0,1984.9679476459721,2,6,1,0,2024,1
2024-01-07 03:00:00,35407.33599827655,-10.545611203736975,0.0,491.0418035145308,3,6,1,0,2024,1
2024-01-07 04:00:00,35745.56545646771,-11.032996515813906,0.0,576.4948398875781,4,6,1,0,2024,1
2024-01-07 05:00:00,35160.82147919895,-3.7272781849891663,0.0,2044.2823636331166,5,6,1,0,2024,1
2024-01-07 06:00:00,39378.911909530216,-8.364327302846375,0.0,2537.226610031117,6,6,1,0,2024,1
2024-01-07 07:00:00,43465.60779144719,-8.796391736921038,1056.8939427543585,411.99406188643934,7,6,1,0,2024,1
2024-01-07 08:00:00,51390.546705554916,-8.016851069187748,997.0541017804122,1389.9115585638442,8,6,1,0,2024,1
2024-01-07 09:00:00,53254.42127780134,-4.4369003174361525,2498.9323214064593,2294.0771318473576,9,6,1,0,2024,1
2024-01-07 10:00:00,55612.312532900156,-5.393489961512682,1558.6070520071626,1397.8562026200407,10,6,1,0,2024,1
2024-01-07 11:00:00,57309.318536157894,-2.653077447680301,2159.7257644813517,1371.153884726198,11,6,1,0,2024,1
2024-01-07 12:00:00,55872.273862492475,-3.604283045432319,1628.8293915199476,4191.298466949288,12,6,1,0,2024,1
2024-01-07 13:00:00,54674.96937259898,-3.190890466347904,3223.5082260951986,3738.5640061750682,13,6,1,0,2024,1
2024-01-07 14:00:00,57929.34339287721,-7.32721860884564,1770.569448996017,1734.8227089554173,14,6,1,0,2024,1
2024-01-07 15:00:00,56837.34886339579,-6.79005464645444,2655.9543143061105,713.0870682948009,15,6,1,0,2024,1
2024-01-07 16:00:00,58816.70123252721,-2.467454972963217,797.861561127158,764.9922316380279,16,6,1,0,2024,1
2024-01-07 17:00:00,55697.45162977166,-7.265510469998477,980.0743789765743,1996.4311052474332,17,6,1,0,2024,1
2024-01-07 18:00:00,54434.596030684916,-8.26020677805073,4.93554073363191e-13,1666.7332286476415,18,6,1,0,2024,1
2024-01-07 19:00:00,51919.890671500456,-10.966787043663935,0.0,2175.28286189226,19,6,1,0,2024,1
2024-01-07 20:00:00,46996.306733080695,-6.481191294426095,0.0,438.21951445354614,20,6,1,0,2024,1
2024-01-07 21:00:00,44837.08558147038,-14.159357415932078,0.0,2160.885139745433,21,6,1,0,2024,1
2024-01-07 22:00:00,44849.05736562124,-16.180447555955446,0.0,886.4705707762399,22,6,1,0,2024,1
2024-01-07 23:00:00,43988.93784073253,-12.402110795670025,0.0,1064.3744518071721,23,6,1,0,2024,1
2024-01-08 00:00:00,51397.39025167219,-11.840360336487308,0.0,243.1492160130819,0,0,1,0,2024,1
2024-01-08 01:00:00,45896.05673936736,-13.12187907373531,0.0,414.9182365343981,1,0,1,0,2024,1
2024-01-08 02:00:00,42986.501348293976,-11.394400382998255,0.0,582.8881323515606,2,0,1,0,2024,1
2024-01-08 03:00:00,43133.423113453784,-9.556314620618064,0.0,947.8083300363267,3,0,1,0,2024,1
2024-01-08 04:00:00,41184.50668503617,-9.443904405643675,0.0,2751.4614703942657,4,0,1,0,2024,1
2024-01-08 05:00:00,40637.48320473734,-7.729466320619382,0.0,1232.1109077464491,5,0,1,0,2024,1
2024-01-08 06:00:00,47224.72842393578,-8.705601029662784,0.0,1424.6210211476289,6,0,1,0,2024,1
2024-01-08 07:00:00,53825.30735490167,-7.672634513465467,612.2217250729628,311.4914583574284,7,0,1,0,2024,1
2024-01-08 08:00:00,59804.49733786458,-6.907710380226091,1746.1697231481114,2873.8449914364933,8,0,1,0,2024,1
2024-01-08 09:00:00,64984.90013843371,-3.55075772094894,2881.8722246545426,2161.766728738952,9,0,1,0,2024,1
2024-01-08 10:00:00,63781.366814383386,1.9943322211883565,2318.749600340739,1294.8794236784238,10,0,1,0,2024,1
2024-01-08 11:00:00,67162.96847107398,0.9152665284449357,3786.9588699521737,298.18461473407683,11,0,1,0,2024,1
2024-01-08 12:00:00,65962.5328290922,-1.191148396160384,2459.4964441755583,2734.2658558582693,12,0,1,0,2024,1
2024-01-08 13:00:00,64823.3783314848,-3.1213720139290935,4563.053349942862,400.2132680051656,13,0,1,0,2024,1
2024-01-08 14:00:00,66194.11648324036,-2.3654411533373056,3754.464672088435,2166.139304123622,14,0,1,0,2024,1
2024-01-08 15:00:00,68330.95816014464,-3.0020698098818146,1683.3400462537822,1334.5203403179269,15,0,1,0,2024,1
2024-01-08 16:00:00,69036.91151200645,-4.688268565779426,811.7118773776252,523.0303231918572,16,0,1,0,2024,1
2024-01-08 17:00:00,67895.58797964743,-3.9037297736885357,1156.5639934617009,1311.036446046789,17,0,1,0,2024,1
2024-01-08 18:00:00,62541.55917991694,-6.453897187236736,2.360458732423104e-13,1650.493290936011,18,0,1,0,2024,1
2024-01-08 19:00:00,60193.08105036805,-9.272113606277621,0.0,1547.3463716419453,19,0,1,0,2024,1
2024-01-08 20:00:00,58855.342699700675,-9.562854321248276,0.0,2835.868571366027,20,0,1,0,2024,1
2024-01-08 21:00:00,52031.73649991785,-13.690424923055208,0.0,2129.9884107405965,21,0,1,0,2024,1
2024-01-08 22:00:00,51564.71959535798,-9.655130143062914,0.0,908.1596141396764,22,0,1,0,2024,1
2024-01-08 23:00:00,52195.91045602043,-10.44593798542144,0.0,1763.906371936838,23,0,1,0,2024,1
2024-01-09 00:00:00,49604.05197607783,-9.491791625183552,0.0,3893.1638644679433,0,1,1,0,2024,1
2024-01-09 01:00:00,45989.00160476105,-12.828910687041553,0.0,693.6683537582513,1,1,1,0,2024,1
2024-01-09 02:00:00,42038.44722212673,-13.264282728549404,0.0,1358.0589625047244,2,1,1,0,2024,1
2024-01-09 03:00:00,41664.25769916579,-13.075250644706026,0.0,2270.602107270932,3,1,1,0,2024,1
2024-01-09 04:00:00,41557.32118699827,-10.32653826786997,0.0,1342.432247089562,4,1,1,0,2024,1
2024-01-09 05:00:00,42029.69528680298,-6.358449976164286,0.0,3982.8152459787016,5,1,1,0,2024,1
2024-01-09 06:00:00,45882.22068463841,-8.460554489422588,0.0,2085.6009062825005,6,1,1,0,2024,1
2024-01-09 07:00:00,52956.971392586034,-3.26345685792664,1024.0894250379251,864.8228170183498,7,1,1,0,2024,1
2024-01-09 08:00:00,60103.77288967649,-3.6326969439079315,1147.6865873073455,4185.627198796437,8,1,1,0,2024,1
2024-01-09 09:00:00,65556.99789411627,-5.088604054454988,3277.3495855951037,1016.754472068809,9,1,1,0,2024,1
2024-01-09 10:00:00,66156.08450803769,-2.3995199805227103,3302.4161146973183,663.0859309829962,10,1,1,0,2024,1
2024-01-09 11:00:00,67350.78518842936,-5.327569904002667,3915.0716264165735,744.9773132233511,11,1,1,0,2024,1
2024-01-09 12:00:00,65806.6287334118,-1.9509846761411564,4502.786959481353,650.2259714212726,12,1,1,0,2024,1
2024-01-09 13:00:00,67521.68969186247,-4.832563732239004,3379.164566306367,2126.2016055357835,13,1,1,0,2024,1
2024-01-09 14:00:00,66017.17744846229,-1.2024402751956238,3948.5464020637055,1902.3537193693192,14,1,1,0,2024,1
2024-01-09 15:00:00,67885.3484369858,-2.1481348100514044,2758.356987063333,3485.4258809450216,15,1,1,0,2024,1
2024-01-09 16:00:00,68806.27238229052,-5.639207316613547,2061.9293766407113,674.3361161651354,16,1,1,0,2024,1
2024-01-09 17:00:00,67051.2340726099,-5.303641295429475,852.3871482485134,1612.0923607074803,17,1,1,0,2024,1
2024-01-09 18:00:00,64409.76383747697,-5.8919520412636555,4.173328711710186e-13,385.5824556427216,18,1,1,0,2024,1
2024-01-09 19:00:00,61099.0286545077,-9.495415319596011,0.0,2061.17686095541,19,1,1,0,2024,1
2024-01-09 20:00:00,57254.85943352388,-8.682767559985873,0.0,1606.755206082331,20,1,1,0,2024,1
2024-01-09 21:00:00,53813.27290255758,-10.117069788596838,0.0,1203.3288465709545,21,1,1,0,2024,1
2024-01-09 22:00:00,51063.35606832307,-11.462748250047394,0.0,767.1073949546943,22,1,1,0,2024,1
2024-01-09 23:00:00,50277.52211472841,-11.97258431613073,0.0,1830.7383456202836,23,1,1,0,2024,1
2024-01-10 00:00:00,49523.66880729974,-9.207324229760571,0.0,1324.2857663283282,0,2,1,0,2024,1
2024-01-10 01:00:00,44893.926493472936,-12.980987173067117,0.0,443.09921744997723,1,2,1,0,2024,1
2024-01-10 02:00:00,42747.498804163806,-13.710964941412872,0.0,2307.4421739908653,2,2,1,0,2024,1
2024-01-10 03:00:00,42400.465035310626,-8.252818544777563,0.0,1167.442656589277,3,2,1,0,2024,1
2024-01-10 04:00:00,39820.114021719375,-6.14509829613392,0.0,528.4153977054617,4,2,1,0,2024,1
2024-01-10 05:00:00,42214.708754047824,-9.045601850604513,0.0,758.7257398939487,5,2,1,0,2024,1
2024-01-10 06:00:00,45853.0519551058,-9.84145113661014,0.0,3606.5464547309384,6,2,1,0,2024,1
2024-01-10 07:00:00,53992.57293399009,-5.13077062440908,1095.0436504687411,1952.0594129477183,7,2,1,0,2024,1
2024-01-10 08:00:00,61513.433664650234,-4.445329948826312,2160.638046114815,2308.4203870316596,8,2,1,0,2024,1
2024-01-10 09:00:00,63479.483107249725,-0.2009575164748827,1569.0595159927425,737.3630335572348,9,2,1,0,2024,1
2024-01-10 10:00:00,65761.20135030335,-1.3269581713296104,2257.2169640582133,801.4313527175714,10,2,1,0,2024,1
2024-01-10 11:00:00,66602.0098456654,-7.356501810041824,3504.485718126902,2817.162414887364,11,2,1,0,2024,1
2024-01-10 12:00:00,65040.58286463029,-4.272324574487678,2365.43807267865,1343.1987374265518,12,2,1,0,2024,1
2024-01-10 13:00:00,65775.26049957245,-4.825472535168995,3566.2735819927984,2041.1790669873205,13,2,1,0,2024,1
2024-01-10 14:00:00,68864.38320775669,-2.591479653411953,1577.560942639231,147.36526985042846,14,2,1,0,2024,1
2024-01-10 15:00:00,65863.62238269925,-4.365038968068424,2484.4523907268317,2757.7969737031467,15,2,1,0,2024,1
2024-01-10 16:00:00,68771.76637234028,-2.0396614150572474,811.5475340480161,2649.903420224533,16,2,1,0,2024,1
2024-01-10 17:00:00,66574.30242895684,-7.338150618127795,1038.5690933578614,1863.3358849062029,17,2,1,0,2024,1
2024-01-10 18:00:00,65227.01981841984,-5.239266857590581,2.1973450292445847e-13,892.3063820711078,18,2,1,0,2024,1
2024-01-10 19:00:00,62376.29248677853,-8.237268304357057,0.0,4182.264128107273,19,2,1,0,2024,1
2024-01-10 20:00:00,56411.569136105536,-10.577415521873712,0.0,1626.8431569498523,20,2,1,0,2024,1
2024-01-10 21:00:00,52926.354191123515,-11.84167786227063,0.0,1075.9831358132758,21,2,1,0,2024,1
2024-01-10 22:00:00,51916.72125841541,-13.731651800891758,0.0,897.0763900611657,22,2,1,0,2024,1
