positive_sentiment,negative_sentiment,confidence_score,economic_focus,social_focus,environmental_focus,action_verbs,numeric_targets,urgency_level,commitment_level,bert_embedding_0,bert_embedding_1,bert_embedding_2,bert_embedding_3,bert_embedding_4,bert_embedding_5,bert_embedding_6,bert_embedding_7,bert_embedding_8,bert_embedding_9
0.8429026572461119,0.16249713527869714,0.7369066000397834,0.2651865426344091,0.6766821501632942,0.4747264176576789,34,13,0.9891397510452915,0.6802400346811711,-0.28659912769160206,-1.2648912578811913,0.9121377777460032,-0.4727608029507639,-0.2245294461210903,0.8856917471464213,2.0628073213897804,2.070823267701674,0.08440960743053504,-0.44980374050734434
0.9774191729989349,0.25880843566701295,0.21744473837063533,0.3051283570569321,0.32163376639689345,0.15310145006794829,23,10,0.29861955655549666,0.4982622704742855,1.5394487651505016,0.9116861404451944,-1.0358283158932666,0.6493323040734289,0.08407113224083519,-1.1357871795388723,0.46165054005964357,1.0058447008807818,0.05625847085861973,-0.7706738319630128
0.7796719650726276,0.19803606322730766,0.8136626912915198,0.6697019058479127,0.37615085548974747,0.37645781496612496,31,13,0.49113428467036435,0.8027225787732735,1.9701725983514387,-0.07807956769727288,-0.40109979414435154,-1.3686204003256548,1.391228128072523,2.1216061574672156,-0.20998887515649034,1.021584188563853,-0.45108008714832887,1.0303284716237635
0.3722845875855697,0.5319963899345623,0.9519125948406324,0.5316147711069065,0.49301650282485937,0.409611826423817,27,10,0.9279217718531161,0.8454185812754473,-0.22023127776037238,-1.3942230183159268,0.6789637548164805,0.28039321030277037,0.6301687190814356,-2.3524435700755895,0.016011444238666888,1.1264017731524238,1.487228669278596,2.3355863712871447
0.8239834090965201,0.08959930245498351,0.43415629958691965,0.5392731199017855,0.6094046858450995,0.2906028739606091,24,11,0.46212213260351576,0.7442651033292809,-0.7337784315931773,-0.3783956605714786,-1.0012115074031063,-1.7937302754962319,0.16886939764015013,-0.8830004125162596,-0.40082710833707447,0.7137507609661877,0.5558814702365927,0.6792610922728736
0.646650875480803,0.3202733959264958,0.8252432145834377,0.6246166058230912,0.4679296018416562,0.25715340132606257,30,17,0.4710082277451876,0.727110647133715,-0.04309949411109075,-1.5134732981335428,-0.7393115864458626,-0.06624622281957623,-0.3359246991765192,0.8332191263977796,0.46100192249789773,0.46419636625856486,-0.8410845402673431,1.6760094264156646
0.738919282598014,0.37048450409825406,0.6884144613964038,0.32048201492127676,0.5854289019154686,0.41669880833269773,30,9,0.07939260133410642,0.5979483648795386,1.1358817032136646,0.0826467752460594,0.024502503695665687,-2.255601327681156,-0.32537689630118527,0.7546951342859225,0.6737948145626026,-0.6772682112275406,0.7821153738736851,0.45736474192733567
0.5375880466146378,0.45813216144840535,0.49075180261290074,0.8397973457804873,0.4341859292389602,0.18917257118528957,20,15,0.21134639948988643,0.6989303813498715,-0.04367218258440575,-0.30498856388787093,0.03729296396960777,-0.8898575447276303,-1.1345046055637642,-0.7251408900053824,-1.2241890109255422,-0.6635340075305205,-0.7009333328921502,0.3167735977477031
0.9341831854058177,0.06079606328947918,0.8568416204056525,0.5211122337747194,0.26493295901827235,0.36646768841011534,28,12,0.15786522601369735,0.5723699953834047,0.35509045928257543,-0.6851536426996729,-1.0783165453059547,-0.021948025009867887,-2.1074838474161273,-0.7856512913619573,2.6144663161649673,0.43205049680361146,-0.9517855615516079,-0.580105707810032
0.7305052057495657,0.44362734631923456,0.5950168068112561,0.5159261327007612,0.3180291902272944,0.38853699788541807,27,6,0.5652658703937136,0.6409707640096766,-0.6575337108254838,-1.0601246490062421,2.2329727361919245,-1.425011774451716,-1.2752795385793574,-0.2153903058671571,-0.7809825251126099,0.6092033360370567,-0.44720670529015655,0.6130271006976167
0.5846121573169475,0.2571130515315767,0.7602647130420147,0.37747225266538437,0.39670864134213407,0.30586752707038,17,12,0.3184915710166951,0.598211170591621,-1.1666898055563077,1.0167029512665853,-0.8438295256357943,-1.418536054360771,1.1708439555146697,-0.08697825560008453,-2.6863200863839936,0.017824526205125066,-0.860522352306408,0.9129769637321803
0.9043326893077822,0.08649502465955136,0.36570977090627027,0.7600198336304614,0.42778376725917616,0.46923712422127245,35,14,0.07703045919606977,0.48313595364488493,0.7615535310712026,-0.1597020046593722,0.9527717331687928,0.9818944603023924,-0.7117133584788833,-0.4694425791855645,-0.08179777708071369,-0.48157935133752017,-0.9047398253805281,1.053716390548826
0.5924626974768471,0.1844470181070114,0.7040863352740085,0.6256287446520049,0.1464788808639666,0.2716376915091136,34,13,0.5099723923349672,0.5409539408421377,0.1948446623693797,0.2094997595430601,0.5958552007712924,-1.5955764325837725,-0.524699015378079,1.6579956013530195,-1.1484407118512812,-0.13610775655184396,-1.3991336456631085,0.10342686022954597
0.8522228157261373,0.28810367279531734,0.7044645311298611,0.22085473632253147,0.485034304908833,0.20611251609379172,25,9,0.6692171616291405,0.571860692018822,0.6558358607636762,0.1768675019666702,-0.8053695919426792,-0.11883486611712502,1.021047463025531,-0.6836311554259733,-0.05342809179476351,-0.05283443421403569,-0.6986673641563504,0.1979050787116697
0.7002746994446089,0.35693748984178486,0.5373466055530424,0.531491734031461,0.620542595489021,0.2190864372035885,26,16,0.7365267373224511,0.07103146909206806,-1.710793157675394,0.10806987776665089,0.46325913915434425,1.476041055135268,-2.6419194084333593,1.4664672455400054,0.07092513638083854,0.27505973734894196,-0.5330254530995694,-0.0610005031363931
0.6877942327157434,0.27798903331369434,0.5948697160038856,0.4447418539899926,0.26482132929407115,0.1785890015544198,27,13,0.837517907401389,0.33356967952045247,1.8326429084687552,-0.32654715287363384,-0.840584165780716,0.14242195019700274,-0.5860119071492281,0.40593117385812166,0.44528148151848407,-0.22215167013173076,-1.3513472212562474,-0.5646099760461476
0.6079339762015181,0.3794187597443413,0.6978280910824698,0.6007747109560426,0.2213879772769675,0.33463575662973,29,13,0.481956394819929,0.8113401110057841,0.2522802193740027,1.5176132688505548,0.07085016913450407,0.028943435521317055,-1.0979228098422915,1.0191894162747424,1.0058549458164392,1.1657086426030185,0.5401495519486376,0.8812374494883488
0.8846999717706913,0.32245607873939963,0.6165736824970751,0.05339290654614538,0.7096951363909656,0.669608883143248,24,10,0.390611857482022,0.25534740854122534,-1.8072322426605474,2.236321394046596,0.8240604399301078,-0.7135465501216947,0.29357828208482206,-1.4949117702315085,-1.007474731221113,-0.11069434902248307,-1.7663862067824492,-1.8952560273547938
0.9581660991341617,0.5466364937789087,0.6625708552394091,0.5953649546686546,0.44210435714031776,0.49305934386890193,26,12,0.6841217862775952,0.18412522319848043,0.9869080458346351,1.4478994749792509,-0.5582180063883202,-0.71012806715569,0.5568997777054747,1.0279911729958229,-0.3633359300665732,-0.6433179514173564,-0.38115233771236423,-1.6723805634689948
0.6926910001873541,0.2697155692574666,0.49564108248738764,0.5567106153292101,0.5053224188316722,0.4188176319001305,25,11,0.013364752671491953,0.4499904351626154,-0.3733887359880377,0.021446100165412398,0.41148073648671457,-0.16777473217445488,0.5731602229885242,0.9926030260879026,0.6785467368965267,-0.08079708893200667,0.6612092577312443,-0.546968862079366
0.8999324682021792,0.5165051635905445,0.3031878664750839,0.611171680581127,0.3570977162439253,0.49668165972193207,17,10,0.6335265863932911,0.6834900365591949,0.030507929758371563,-0.04749098198902614,-0.5760120298188992,-1.9965522899820627,1.5082182613801758,-0.6660318057055314,-0.6574132528663154,-1.1013877956978588,1.1321583940473472,-1.2735944747486132
0.5075396434099038,0.13709915730278696,0.8262204756212972,0.6539531935852216,0.23606158014459838,0.4547357772545741,25,11,0.40568192411558446,0.65238498394792,-0.47772255315583134,1.0927575269016587,0.17564160136164947,1.0127222672804699,0.5539954277209928,0.8479378759578686,-1.8773959614640323,2.01332280081027,-0.5747512411910013,1.0859972963764017
0.7122481148035038,0.1856516841240005,0.6988527606295543,0.3474636690024614,0.580296120922474,0.22933340004260427,28,14,0.45287528633723273,0.8476127466596423,-0.0978962682866198,-0.7576313194154112,0.10613750570325324,0.2075702446057907,0.248939776936274,-1.479912389297532,0.6193936092920608,0.6555153761435549,1.0133448692201756,-0.44272372887299
0.550162175540004,0.19179962176155418,0.690788027451609,0.4345277462439974,0.22160032577804287,0.3417101209487008,24,10,0.29626953341634044,0.8971815111249073,-0.04752023970195938,1.710314578413098,-0.36663850078169,-1.7477889195976266,2.4333870096293144,-0.47462825205339176,-0.5652533204154229,-0.012624678415391614,-0.3674645624096362,0.8770557674462117
0.8354303892140155,0.5058966061286069,0.7444581075346454,0.597909479486133,0.6786081262180431,0.43009999530969795,28,8,0.12727551758610312,0.7154926675976298,-1.670070313001123,0.7914225375241227,-1.831324769198962,1.0260242914686317,-2.1279470141413253,1.1671003934203459,-0.6318124527856125,1.4164576392007928,2.255081899582057,1.3047569808943436
0.6316392222354609,0.09780841374232967,0.6041786632556322,0.9295584482540933,0.06499844575663337,0.18529215033472787,32,18,0.4014246641742084,0.8010302598213184,0.8657621791022719,-0.2797315900326315,0.7808904710490078,0.6792435089150292,2.20070883356498,-0.18197327132236835,0.12006594821292532,-0.20504494851610067,-1.4598081644931113,0.06136857697354129
0.7910177595758741,0.26296566236247376,0.6094312344061312,0.42298751114734184,0.7996190784220784,0.20383613231845596,26,13,0.30820233015899856,0.6397826907022761,0.11286838575471958,0.28190466022219146,1.9904760823206025,0.4390888937288941,1.7419346588937357,-0.26423113763725004,0.004138283693697007,-0.03346217336435487,-1.0069811951029688,0.3270825888944543
0.8604101162725594,0.008203201535118268,0.4034376598624842,0.7395880163332007,0.12436004033132733,0.3992815735860905,31,10,0.960118372886491,0.9042397504144134,0.4461895118397861,0.6268841034966113,0.13961190656588437,2.2362630185791827,-0.1484463831102799,1.4045585620311374,0.9972196142497648,-0.7041510558524422,0.16103751519866025,1.2267254061029935
0.940795287062059,0.2604146796713068,0.6899045286554149,0.80831779047658,0.4380540539069464,0.23425250643517545,28,15,0.9435394317360265,0.9135768893330224,0.8159509509216093,-0.42752207403620784,-0.6130386199676441,0.09633622568501723,-0.7070424443822411,-1.953487990466792,-1.2490551408712838,-0.9405481087607624,-1.2613566858068046,0.9992441027632715
0.9165925037344566,0.1726346222612511,0.255625496087158,0.8689404315475618,0.19749118349770767,0.21538964397516575,19,15,0.6439172650792181,0.6443194235073993,0.12085953613342208,1.034365918666374,0.20809218343655939,1.530161215879449,-0.6582935716656317,-0.17764583236900064,2.2621534385908326,0.21082527778728147,-0.7080451886143465,-2.0709262553397707
0.36522685668832156,0.03784425438896165,0.5277095015553551,0.8547757179999241,0.6552841372713826,0.14859710786355926,22,15,0.9037013103981524,0.37927752714573165,0.3310935820855623,1.2728291241581577,1.1460266103693966,0.025511404024846224,-0.2885297021502929,-0.06603487131189725,-1.4141409751679528,1.064018025285917,0.45290238523058485,-0.41224187290881176
0.8075424152694971,0.3599701861480606,0.47289799606684696,0.887071333835429,0.6409257063234082,0.05044851640799321,18,10,0.7512747777674929,0.5293745740973144,-1.4704223413835176,-0.26263900472006413,1.279543296955547,0.45242609607501894,1.196356517949093,-0.7967413068494787,-0.387749145105116,-0.878267486100598,0.19114807165457207,0.5126051715314337
0.7781652411090828,0.41141204521114433,0.5955202514147039,0.623493924335747,0.1610955019037941,0.04960933221942028,29,9,0.3458914891267758,0.7381226878614917,-0.8303728667467025,-0.47565068137664673,0.9116861236604665,-0.5533426233192386,-2.4667747608360395,1.3741481709382175,-0.868523692488169,-0.23927272597650545,-0.0350651367143425,0.21568145956744506
0.7651138600722913,0.31648316285808853,0.4139002071738951,0.6257244058349125,0.45229434439854027,0.2944281250286823,25,5,0.6039006672743048,0.7303095759683758,0.0850125612169224,-0.1054109573158146,0.4451799933652657,-1.88532245748298,2.009735349684877,-0.9100670432959653,0.05554024348348685,-0.20356020927691798,-0.024671086014756916,-0.9925729187743505
0.8478438673014145,0.08536365146768185,0.6038099456404552,0.9007437374056745,0.4191809908529177,0.24462611669449053,23,7,0.22032357359948607,0.7226747051042357,0.18570474454455693,-1.1568287048888195,0.6753009256345788,-1.8265846776147143,-0.0009322985912936947,-0.8975281827574206,0.018774125268647506,0.7715484452965218,-2.461239319929721,-1.707545570637974
0.5939524118474678,0.3889990725558307,0.5043676568874619,0.5298101294217379,0.11484835936983505,0.05477804984341076,20,18,0.6872082509438159,0.7202335951980793,0.4007074664329605,-1.6675757880151143,0.11828559966562648,-0.0844470889992517,1.1767945942248594,-2.472249072038846,0.1663670947591698,-0.4314350980867792,0.148597350024962,0.6112190773354792
0.8520524496217348,0.32876177026663095,0.6053318689501989,0.7617601776847125,0.3944257191198134,0.2602185250562345,31,9,0.04480757190082263,0.38166290624575033,1.4060461929644716,-0.433263507189174,-0.956036261209411,-0.2372566262236058,-1.229600981799978,1.1107494663392954,0.2613300849905636,0.7531243834611837,-0.6360022231881299,-0.8433976093318237
0.6389563755458758,0.1909908598254088,0.6480502747797942,0.33763207578441967,0.6807788700935533,0.3450015943769468,28,14,0.8313417486990499,0.6284566967334471,-0.09420893015058297,-0.9599540957353969,-0.3785507648031072,-1.1799701923673087,0.7236416743079859,-0.32932068444091245,1.3063969410578073,0.715419191794998,-0.3697043119549466,-0.13433638549518823
0.4640830413280842,0.4815448413521028,0.5877093560101087,0.22367554197536713,0.5191358332779786,0.2986732532459544,17,11,0.5832298243089615,0.29075208300262634,0.3628930688694611,1.7707182525314462,-0.322921498988638,-0.2771663330429417,0.38673530094226033,-0.32756072330814795,0.1566416086498811,-0.661963725200632,-1.5901738749102143,0.14473244892422474
0.8688347300272177,0.18528893108020716,0.7184947797281082,0.5183638383042797,0.5793799181030751,0.23021990280543242,20,13,0.05843834672271886,0.7964310476808096,0.05899084216930142,-0.4562086116248524,0.29255665713514134,0.45013563416682234,0.5640178028018247,-0.21321786834380568,1.3883602912506816,-0.29303945898551986,0.6731870166522831,-0.16276511211457906
0.8818919432156136,0.19715204438705516,0.6148301529805583,0.7466073700685232,0.38123302194062153,0.2823662085779573,25,12,0.8717611653274692,0.8922501249945588,-0.24972068579742096,0.45570710195771735,-1.7639873347249468,1.2909191261834523,-0.6918008462406923,1.1932583925928966,-1.7503971533291778,0.08048056628291371,0.5518154843209285,-0.9317524763968048
0.8926842848996712,0.32012962591905475,0.8116311531914326,0.41564541240570685,0.5099168034707248,0.5136755713708883,25,15,0.8777014109050659,0.283730561772074,-0.2108315798926722,-0.6282078997445851,0.5110376862446128,-0.6921420200323275,-0.38265641211845564,1.6128619591615863,-2.1843396032470523,-0.43699995997746105,-1.1648347802492085,-0.08271687757365492
0.7034609358871816,0.34842528320958477,0.7025372417552439,0.46033407184975306,0.3293610864567326,0.35291450168199334,11,13,0.8528158379783177,0.540372363942415,-0.7842855922177057,1.7822353936577335,-2.0129620572439637,0.3929167332889324,-1.2350620258589815,-1.7324594106601399,0.12703551521445536,-0.8948507903969305,0.1794045865540563,-0.5444580996838935
0.9120085384403268,0.28116721869701294,0.43182957452551457,0.6441641373498426,0.5217716142109886,0.2284131038040962,32,5,0.774301976818723,0.6481014762594993,-0.11701038284965008,-0.19390567790966046,0.4113346218929267,1.7392289393408646,0.7640931252588253,-0.4629210713737083,0.3269961175899004,1.4824101854890905,1.6464343525539906,1.655787885704047
0.8848474745562142,0.46409211847417003,0.7435885271583247,0.7676107260035283,0.5306590478153739,0.20200312124470512,30,15,0.6779254152635964,0.6722317098932775,-0.21887911306566432,-1.2436575829701018,1.1698459166997617,0.7500028245587729,1.3425508805850461,-1.1351640195364776,-0.5338585320431306,-1.7826459030128854,0.14010829420589285,0.21336494785299265
0.8535628072556658,0.05654067313762847,0.5320237658751689,0.4861331862496278,0.5392893208038431,0.3509440018518505,24,11,0.39690912187858307,0.965875281112824,-0.1516910961308456,0.6702540848343296,0.8948395506330936,-0.7694649692649363,0.28231376446074014,-0.22366372517711192,-0.010137472655106882,0.23281091942549417,-2.014246807641406,2.566438427967767
0.8781067604403112,0.670315269585564,0.6814062762518942,0.8063084500902474,0.33387061537095364,0.48704421902382355,21,14,0.13633916728645545,0.7250758828865972,-1.741901750623489,0.2594428752515384,-0.8957066813500658,0.10139778926308293,-2.6793572284511353,-0.09105892657209187,1.0753291112250842,1.3645331593195258,-0.57047570813015,-1.3184100711456066
0.6968670167743553,0.6817790002015405,0.6272656901691255,0.7433425619566265,0.5150898133587474,0.2018751737762145,25,7,0.288775275033222,0.6565840984471684,-0.09894121023881156,1.2030674123988938,0.6236034910038353,0.18477334115157532,1.356712089622753,-1.7186870153802978,0.6703465773064909,-0.8057054920501321,0.1269704729312537,-0.30088288998579593
0.6305267803907877,0.36288283132037175,0.6811625410380371,0.570265029289543,0.36572482590264166,0.7200948043736793,31,12,0.3470771383514343,0.8413507639692157,-0.8770534254267818,-0.1541162288149914,0.7043558080193082,0.6374606215141603,0.11913355886047186,0.3686649577916858,-0.3299644422055664,0.026350951863714375,2.1161173260297996,-0.30432466253943974
0.7960348383878944,0.33431552027251793,0.5673413641545121,0.6469455169953802,0.47387581400302753,0.10723460949195784,32,12,0.3580764673647915,0.644584928217299,-0.06185213429135381,0.10787674988836791,1.7057759775459609,0.03906243212025105,-2.6543943076326277,-0.44918400416885235,0.19786957972601227,0.9027857373596307,-1.2091522077109709,-0.7768569827787458
0.9292431447060655,0.20636454235742868,0.6802879110654569,0.45004531724131797,0.6707876161934675,0.12729669854680625,28,9,0.5654896151273219,0.5651520707037472,-1.0947696454844746,-1.507392059405553,0.3657136395430784,0.4836304089862251,-1.7032740654484575,0.7804882096532201,0.758883895142333,-3.042467553637974,-0.14739598203065288,-0.35124262762538905
0.8041682900226976,0.1227645449212802,0.8731238805014355,0.44324328789630923,0.6597190839986146,0.29909105687321724,29,13,0.20838280814577226,0.6808723481822521,0.04992688671807618,0.8354869488337978,1.0261191541502008,1.0196861433943658,-1.053666826306729,0.030298018591116655,-1.2295477950617866,-0.0503917587405322,-1.0674049275649546,-0.479968638761004
0.7347521147878565,0.4444949240284839,0.7899209871396403,0.9040475324024058,0.6191481269392977,0.1132089646220198,19,12,0.1896611290687501,0.4603014177321437,-0.2969678541198594,0.06271329279802736,-0.43712609880349923,-1.0518208534425546,-0.00040944938550060837,-1.7162124936683993,-0.8049838762039365,-1.5722887926849431,0.8792323462808153,-0.9787046608543813
0.854075941019447,0.1538601079151854,0.7604597177684999,0.6155575607509467,0.19530509898832193,0.7087950742295639,19,11,0.7169627019347409,0.48647096781194815,-0.6262814146291775,-0.12419810864081517,-0.8520637489740231,-1.3206047097076632,-1.0214997704827737,0.6146369732727257,0.9233542829773588,0.9633410240510308,-0.3663135592052389,1.7946342426680344
0.6192582929874436,0.1368255313987887,0.527578295877968,0.5603469542348767,0.5224263600686131,0.12430430103262795,18,13,0.0075005504305162285,0.6399563532313078,0.2893371237316332,-0.229290946881893,0.8642585044451454,0.6088264982078587,-0.8899491838183446,-1.340062402128836,-1.729665335520686,-0.792430699687571,-2.7315593559497953,-0.08343952170056392
0.9002216646239911,0.6618862539087933,0.38612533256251647,0.5081412739387873,0.5359471659463869,0.5289455602264274,21,11,0.14951943541302737,0.3928661927030371,0.37547604654416755,-0.28227905370724554,0.8781460506922799,-0.15327640623090638,0.9139286213172398,-1.2314872528466252,-1.090347197389696,1.7844503994186123,-0.39325856689708893,0.9269745367948587
0.6529397036175061,0.10139940941298851,0.4856318538073902,0.46389593780889593,0.2723290719078532,0.21844278235389758,21,14,0.4349580822579714,0.852913137747501,-0.04930953328585963,0.8490199508739834,-0.6354777868850021,0.8631109666622139,1.1873848441700965,-0.31678363579911717,-1.2133664498923673,-0.9549327589614433,-0.1120962969885922,0.9902356013924777
0.8907553954746689,0.1520381503799974,0.502997855712112,0.4309928547429419,0.44741924012781636,0.2236339859874393,23,20,0.1490831661198947,0.5000918974251803,0.5687881632665528,-0.9255890402214604,-1.2118328279794917,1.0876741711576596,0.949482841742501,-0.2851003036153327,0.9178377934603246,0.44965063100014063,0.38796497390418344,1.4281114421236583
0.8889392370606641,0.311114999451365,0.8172819382037473,0.1859770321463126,0.11254974810061441,0.4121303480066198,23,9,0.9598125513189427,0.863404557875931,-0.41329698795141373,0.7434936169783831,0.12324357566834802,-1.850399677346306,-1.6359988908296283,-1.7534690933107326,-1.084835835696802,-0.8763855544860902,0.1816798271211581,-0.9823118728208463
0.8445065533853392,0.22793552561885547,0.8083996525952912,0.511264611712233,0.7165622165442995,0.35823117057318704,25,14,0.6701039514683428,0.943449825653046,0.3999520610248129,-1.605344573485918,0.04377768276480924,-0.8370352024565603,0.9430013270011839,-0.14779896385531022,0.791892832166505,-0.23729754583513177,0.657228579462276,1.2663773693895277
0.838317036407155,0.4449105276983858,0.8787363408457932,0.7950222763724727,0.3925256652722069,0.16759755415288716,30,5,0.4327695115445267,0.6451431921745132,-0.04222376900806581,-1.9165578440488507,0.2338753368229628,-0.12514308270204536,-0.4789010647936142,-0.08899603028474248,-0.35331892646559665,-0.004262648565602458,-0.12351189387042497,-0.07402951695188457
0.540686708524288,0.2145708715435684,0.31872425497951307,0.380302188331715,0.5365729524478352,0.2709349472596237,25,12,0.11225534786679603,0.6209773468232621,-0.9993316528885958,1.4107281357932444,0.8858290793691023,-1.02371019800964,1.962553014131165,-0.1281186243511092,1.7787054839940326,0.025796344954372403,0.0846333483777439,2.0356864285214717
0.9220169691231582,0.1793712582091415,0.7309834293321912,0.8119764699631261,0.4295706379362952,0.08408780509062246,29,16,0.385186290154628,0.7537470593304813,-0.8013522813469452,-1.0228810162698578,1.0288609927937702,-0.4729647192272175,0.2602770475467001,-1.6879679339448495,0.12832628728807519,1.6548511593130182,0.012208681981384674,0.5248351402781646
0.38246722977173264,0.04406994073944428,0.7985789655000272,0.7075862848824014,0.4259303732995874,0.2460410533851003,28,14,0.6506016686779605,0.718472795150498,1.1654017746671892,0.10579429004193998,0.007852476392627449,-1.2786785660045876,1.2163944003337215,0.14390774633865955,1.066941711115316,1.427338599336293,-0.4151393404041847,-1.1527857363269445
0.7648006060279102,0.3929800990565912,0.8205479896942859,0.20156873078421322,0.3044989288665824,0.6718129391920947,26,13,0.9688142033580671,0.8540911948207089,1.576339121165457,-0.2680048531663882,-0.995298569361847,-0.43859445938550745,0.5561470470690659,0.619526008179169,0.4603590278834053,-0.7493801106342605,0.5681669730654895,1.2578515471467837
0.8534141510353405,0.5708065776843096,0.8780302209457036,0.17675411594747453,0.45708797260812384,0.5045397885320778,31,7,0.4726873636408009,0.7672317746484716,0.7132537137226365,0.34417372859038153,-0.7256796108982666,-0.9660316568317292,0.43283670469426605,-1.3465958696725013,-0.45083169606300894,0.042849328383127376,0.8467033214363184,1.1592581307926155
